,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
9001,audio volume mute,audio volume m,4,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",9001,100,7,False,100
3527,cooking recipe,cooking reci,11,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3527,100,7,False,100
11057,general quirky,general qu,27,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",11057,100,7,False,100
11118,general affirm,general aff,18,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",11118,100,7,False,100
15022,audio volume mute,audio volume m,4,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",15022,100,7,False,100
8402,general command stop,general command,19,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",8402,100,7,False,100
3498,qa currency,qa currency,51,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3498,100,7,False,100
8714,email query contact,email query contact,16,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",8714,100,7,False,100
13252,play music,play music,48,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",13252,100,7,False,100
5348,takeaway order,takeaway order,61,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",5348,100,7,False,100
16776,qa currency,qa currency,51,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",16776,100,7,False,100
1473,general explain,general explain,22,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",1473,100,7,False,100
7775,qa factoid,qa fact,53,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",7775,100,7,False,100
772,news query,news,45,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",772,100,7,False,100
16188,transport query,transport query,63,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",16188,100,7,False,100
14923,general explain,general explain,22,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",14923,100,7,False,100
10183,lists query,lists query,39,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",10183,100,7,False,100
8930,alarm set,alarm set,2,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",8930,100,7,False,100
4472,general explain,general explain,22,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",4472,100,7,False,100
3834,calendar set,calendar set,9,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3834,100,7,False,100
